Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD16A2_006_Line_Y_500m,MOD16A2_006_Sample_X_500m,MOD16A2_006_ET_500m,MOD16A2_006_LE_500m,MOD16A2_006_PET_500m,MOD16A2_006_PLE_500m,MOD16A2_006_ET_QC_500m,MOD16A2_006_ET_QC_500m_bitmask,MOD16A2_006_ET_QC_500m_MODLAND,MOD16A2_006_ET_QC_500m_MODLAND_Description,MOD16A2_006_ET_QC_500m_Sensor,MOD16A2_006_ET_QC_500m_Sensor_Description,MOD16A2_006_ET_QC_500m_DeadDetector,MOD16A2_006_ET_QC_500m_DeadDetector_Description,MOD16A2_006_ET_QC_500m_CloudState,MOD16A2_006_ET_QC_500m_CloudState_Description,MOD16A2_006_ET_QC_500m_SCF_QC,MOD16A2_006_ET_QC_500m_SCF_QC_Description
DBF,ZM-Mon,-15.4378,23.2528,2013-02-18,h20v10,1305.0,579.0,35.10000228881836,10710000.0,59.29999923706055,18090000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-02-26,h20v10,1305.0,579.0,29.0,8840000.0,68.0,20740000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-03-06,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-03-14,h20v10,1305.0,579.0,26.600000381469727,8110000.0,67.70000457763672,20650000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-03-22,h20v10,1305.0,579.0,27.5,8400000.0,62.79999923706055,19170000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-03-30,h20v10,1305.0,579.0,21.0,6430000.0,61.900001525878906,18910000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-04-07,h20v10,1305.0,579.0,23.100000381469727,7080000.0,59.20000076293945,18090000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-04-15,h20v10,1305.0,579.0,14.300000190734863,4380000.0,60.0,18330000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-04-23,h20v10,1305.0,579.0,14.300000190734863,4380000.0,51.900001525878906,15900000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-05-01,h20v10,1305.0,579.0,13.199999809265137,4050000.0,48.10000228881836,14740000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-05-09,h20v10,1305.0,579.0,12.40000057220459,3800000.0,51.0,15630000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-05-17,h20v10,1305.0,579.0,11.40000057220459,3500000.0,47.0,14400000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-05-25,h20v10,1305.0,579.0,11.199999809265137,3420000.0,46.400001525878906,14230000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-06-02,h20v10,1305.0,579.0,10.800000190734863,3300000.0,45.70000076293945,14010000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-06-10,h20v10,1305.0,579.0,10.0,3060000.0,44.400001525878906,13620000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-06-18,h20v10,1305.0,579.0,10.0,3080000.0,41.60000228881836,12790000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-06-26,h20v10,1305.0,579.0,9.90000057220459,3030000.0,46.20000076293945,14170000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-07-04,h20v10,1305.0,579.0,8.800000190734863,2690000.0,44.60000228881836,13670000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-07-12,h20v10,1305.0,579.0,7.300000190734863,2250000.0,46.900001525878906,14400000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-07-20,h20v10,1305.0,579.0,8.40000057220459,2590000.0,47.60000228881836,14610000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-07-28,h20v10,1305.0,579.0,8.199999809265137,2510000.0,48.79999923706055,14970000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-08-05,h20v10,1305.0,579.0,7.300000190734863,2220000.0,52.79999923706055,16140000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-08-13,h20v10,1305.0,579.0,8.199999809265137,2510000.0,50.5,15430000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-08-21,h20v10,1305.0,579.0,6.900000095367432,2110000.0,56.400001525878906,17230000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-08-29,h20v10,1305.0,579.0,7.0,2120000.0,58.10000228881836,17730000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-09-06,h20v10,1305.0,579.0,4.200000286102295,1290000.0,62.10000228881836,18940000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-09-14,h20v10,1305.0,579.0,0.699999988079071,210000.0,61.400001525878906,18650000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-09-22,h20v10,1305.0,579.0,1.5,450000.0,66.5,20220000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-09-30,h20v10,1305.0,579.0,4.800000190734863,1460000.0,66.80000305175781,20360000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-10-08,h20v10,1305.0,579.0,1.3000000715255737,390000.0,70.70000457763672,21450000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-10-16,h20v10,1305.0,579.0,4.200000286102295,1280000.0,66.5,20180000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-10-24,h20v10,1305.0,579.0,7.900000095367432,2400000.0,64.70000457763672,19650000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-11-01,h20v10,1305.0,579.0,10.5,3200000.0,43.900001525878906,13380000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-11-09,h20v10,1305.0,579.0,8.699999809265137,2650000.0,60.10000228881836,18290000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-11-17,h20v10,1305.0,579.0,16.399999618530273,5000000.0,52.20000076293945,15890000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-11-25,h20v10,1305.0,579.0,19.100000381469727,5800000.0,68.80000305175781,20950000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-12-03,h20v10,1305.0,579.0,18.80000114440918,5760000.0,41.5,12690000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-12-11,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-12-19,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2013-12-27,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-01-01,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-01-09,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-01-17,h20v10,1305.0,579.0,30.600000381469727,9340000.0,63.70000076293945,19440000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-01-25,h20v10,1305.0,579.0,28.700000762939453,8770000.0,44.5,13600000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-02-02,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-02-10,h20v10,1305.0,579.0,26.600000381469727,8140000.0,56.79999923706055,17340000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-02-18,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-02-26,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-03-06,h20v10,1305.0,579.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-03-14,h20v10,1305.0,579.0,29.100000381469727,8880000.0,48.70000076293945,14860000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-03-22,h20v10,1305.0,579.0,29.600000381469727,9050000.0,58.900001525878906,18010000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-03-30,h20v10,1305.0,579.0,24.200000762939453,7410000.0,52.70000076293945,16110000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-04-07,h20v10,1305.0,579.0,26.200000762939453,8030000.0,43.70000076293945,13370000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-04-15,h20v10,1305.0,579.0,20.899999618530273,6400000.0,56.400001525878906,17240000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-04-23,h20v10,1305.0,579.0,21.600000381469727,6620000.0,48.29999923706055,14760000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-05-01,h20v10,1305.0,579.0,16.200000762939453,4970000.0,49.0,15030000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-05-09,h20v10,1305.0,579.0,13.40000057220459,4100000.0,51.70000076293945,15830000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-05-17,h20v10,1305.0,579.0,16.0,4920000.0,44.900001525878906,13770000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-05-25,h20v10,1305.0,579.0,12.800000190734863,3920000.0,47.5,14550000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-06-02,h20v10,1305.0,579.0,10.90000057220459,3340000.0,44.0,13490000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-06-10,h20v10,1305.0,579.0,12.0,3680000.0,43.5,13350000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-06-18,h20v10,1305.0,579.0,12.100000381469727,3710000.0,41.60000228881836,12790000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-06-26,h20v10,1305.0,579.0,9.199999809265137,2810000.0,43.900001525878906,13470000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-07-04,h20v10,1305.0,579.0,8.100000381469727,2490000.0,46.10000228881836,14150000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-07-12,h20v10,1305.0,579.0,7.0,2160000.0,46.5,14280000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-07-20,h20v10,1305.0,579.0,8.699999809265137,2670000.0,48.400001525878906,14850000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-07-28,h20v10,1305.0,579.0,8.800000190734863,2690000.0,48.60000228881836,14910000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-08-05,h20v10,1305.0,579.0,7.800000190734863,2380000.0,53.29999923706055,16310000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-08-13,h20v10,1305.0,579.0,8.199999809265137,2510000.0,54.79999923706055,16780000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-08-21,h20v10,1305.0,579.0,7.900000095367432,2420000.0,59.0,18030000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-08-29,h20v10,1305.0,579.0,5.900000095367432,1820000.0,56.900001525878906,17440000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-09-06,h20v10,1305.0,579.0,7.5,2290000.0,60.20000076293945,18370000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-09-14,h20v10,1305.0,579.0,6.099999904632568,1850000.0,61.70000076293945,18790000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-09-22,h20v10,1305.0,579.0,5.5,1680000.0,64.4000015258789,19610000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,ZM-Mon,-15.4378,23.2528,2014-09-30,h20v10,1305.0,579.0,5.5,1680000.0,61.400001525878906,18700000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
